,Latitude,Longitude,Depth,Root Mean Square,Magnitude,Day,Month,Year,Hours,Minutes,Seconds,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWW,Location Source_ISCGEM,Magnitude Source_NC,Magnitude Source_US
4277,11.661,121.646,33.0,1.022469952000009,1.9878743481543453,21,10,1975,23,6,23,1,0,0,0,0,0,0,1
4278,38.2133,141.8621,56.0,0.6999999999999997,1.916922612182061,4,8,2013,3,28,51,0,0,0,0,1,0,0,1
4279,-55.349,-128.438,10.0,1.1,1.88706964903238,29,7,1992,1,54,48,0,1,0,0,0,0,0,0
4280,17.38,-83.499,10.0,1.2,1.9315214116032136,10,4,1982,16,25,34,1,0,0,0,0,0,0,1
4281,41.6611667,-125.8455,2.549,0.6999999999999997,1.9600947840472696,16,8,1991,22,26,14,0,0,0,0,0,0,1,0
4282,26.91,140.055,112.4,0.95,1.9459101490553128,26,5,2012,21,48,10,0,0,0,1,0,0,0,1
4283,13.667,120.194,77.4,1.1,1.9021075263969205,4,11,1985,21,23,9,0,1,0,0,0,0,0,0
4284,-25.758,179.665,112.4,1.022469952000009,2.0281482472922856,30,3,1972,5,34,53,0,1,0,0,0,1,0,0
4285,-22.23,179.639,112.4,0.9,1.9315214116032136,28,8,1991,21,32,35,0,1,0,0,0,0,0,0
4286,-27.211,-71.056,12.0,1.26,2.0149030205422647,30,4,2006,21,40,58,0,0,0,1,0,0,0,0
4287,22.615,-45.111,33.0,1.022469952000009,1.9459101490553128,28,6,1977,19,18,36,1,0,0,0,0,0,0,1
4288,12.168,124.079,10.0,1.3400000000000003,1.9878743481543453,15,2,2003,11,2,0,0,0,0,1,0,0,0,0
4289,-7.131,129.828,88.2,1.022469952000009,1.9459101490553128,12,10,1967,18,31,43,0,1,0,0,0,1,0,0
4290,48.887,-127.906,14.6,0.96,1.88706964903238,4,2,2012,20,5,32,0,0,0,0,1,0,0,1
4291,24.166,122.535,19.8,1.0,1.9740810260220096,23,5,1994,5,36,2,0,0,1,0,0,0,0,1
4292,1.084,124.089,30.5,1.2,1.9459101490553128,10,6,1992,2,13,45,0,1,0,0,0,0,0,0
4293,-6.513,104.906,52.9,1.3400000000000003,1.88706964903238,24,5,1998,2,32,54,0,0,0,1,0,0,0,0
4294,-31.591,-71.837,25.1,0.79,1.88706964903238,29,3,2007,14,40,44,0,0,0,1,0,0,0,0
4295,3.717,126.758,60.8,1.3,1.9021075263969205,16,12,1985,8,7,16,1,0,0,0,0,0,0,1
4296,-0.398,132.091,36.2,0.95,1.88706964903238,16,1,2004,15,42,25,0,0,1,0,0,0,0,1
4297,40.3762,73.2038,18.0,0.73,1.88706964903238,17,11,2015,17,29,36,0,0,0,0,1,0,0,1
4298,14.406,-90.84,112.4,1.2,1.9315214116032136,19,1,1988,11,36,36,0,1,0,0,0,0,0,0
4299,13.211,-88.941,63.6,1.1,1.916922612182061,7,2,2001,10,23,10,0,0,0,1,0,0,0,0
4300,-3.703,140.233,63.4,1.0,2.0149030205422647,19,12,1995,23,28,12,0,0,1,0,0,0,0,1
4301,-5.178,151.729,73.8,0.8,1.9459101490553128,9,9,1990,5,35,46,0,1,0,0,0,0,0,0
4302,16.495,120.981,23.1,1.3,2.0149030205422647,17,7,1990,21,14,44,0,1,0,0,0,0,0,0
4303,45.381,150.191,33.0,0.8,1.8718021769015916,8,1,1996,13,59,46,0,1,0,0,0,0,0,0
4304,45.829,151.444,33.0,0.8,1.88706964903238,18,4,1995,5,23,59,0,1,0,0,0,0,0,0
4305,41.783,-125.953,15.0,1.022469952000009,1.8718021769015916,23,12,1976,9,38,58,1,0,0,0,0,0,0,1
4306,-5.42,151.632,33.0,0.83,1.8718021769015916,29,9,2001,5,32,14,0,0,0,1,0,0,0,0
4307,-6.949,155.771,44.0,0.82,1.9315214116032136,6,4,2007,18,48,18,0,0,1,0,0,0,0,1
4308,-39.0,175.799,110.0,1.022469952000009,1.88706964903238,29,4,1975,15,20,16,0,0,0,0,0,0,0,1
4309,-0.573,135.756,33.0,1.3400000000000003,1.9315214116032136,18,2,1996,0,22,25,0,1,0,0,0,0,0,0
4310,-49.816,-114.811,10.0,1.13,1.9740810260220096,28,8,2003,4,48,20,0,0,0,1,0,0,0,0
4311,5.89,126.715,85.0,1.022469952000009,1.916922612182061,25,2,1971,14,36,2,0,1,0,0,0,1,0,0
4312,36.295,69.522,53.5,1.1,1.88706964903238,3,7,1984,0,58,15,0,1,0,0,0,0,0,0
4313,-37.36,-73.695,31.5,1.022469952000009,1.916922612182061,28,2,2011,1,29,25,0,0,1,0,0,0,0,1
4314,52.52,-169.339,33.0,1.2,1.88706964903238,23,3,1988,20,22,45,0,1,0,0,0,0,0,0
4315,-28.08,-176.828,33.0,1.2,1.916922612182061,25,12,1995,3,24,47,0,1,0,0,0,0,0,0
4316,-10.884,165.215,33.0,1.0,1.9878743481543453,24,10,1986,5,53,18,0,1,0,0,0,0,0,0
4317,-61.011,154.003,10.0,1.0,1.88706964903238,1,1,1993,21,36,39,0,1,0,0,0,0,0,0
4318,-11.132,162.136,33.0,1.022469952000009,2.0281482472922856,5,11,1978,22,2,7,1,0,0,0,0,0,0,1
4319,8.655,-83.327,33.0,0.9,1.8718021769015916,3,4,1983,3,4,14,0,0,0,0,0,0,0,1
4320,-20.473,168.886,33.0,1.2,1.88706964903238,15,2,1994,20,37,41,1,0,0,0,0,0,0,1
4321,38.34,22.155,59.2,1.3,1.916922612182061,18,3,1993,15,47,0,0,1,0,0,0,0,0,0
4322,56.896,-153.601,15.0,1.022469952000009,1.9740810260220096,16,4,1966,1,27,14,0,1,0,0,0,1,0,0
4323,33.954,89.179,8.0,0.77,1.9459101490553128,27,3,2004,18,47,29,0,0,1,0,0,0,0,1
4324,11.007,-62.364,82.4,0.9,1.9315214116032136,8,3,1983,17,6,37,0,0,0,0,0,0,0,1
4325,-3.201,118.904,15.0,1.022469952000009,2.0281482472922856,23,2,1969,0,36,58,0,1,0,0,0,1,0,0
4326,56.312,164.07,12.0,0.91,1.9315214116032136,12,9,2008,23,7,51,0,0,0,1,0,0,0,1
4327,51.115,-179.241,33.0,0.9,1.88706964903238,7,10,1989,17,52,47,1,0,0,0,0,0,0,1
4328,21.966,99.196,12.5,1.3,2.0281482472922856,11,7,1995,21,46,40,0,1,0,0,0,0,0,0
4329,-5.629,153.875,52.0,1.2,2.0014800002101243,24,10,1986,2,58,47,0,1,0,0,0,0,0,0
4330,-36.409,-73.03,20.0,0.78,1.9600947840472696,23,1,2012,16,4,53,0,0,0,0,1,0,0,1
4331,4.898,125.295,10.0,1.33,1.9600947840472696,24,10,2006,3,3,45,0,0,1,0,0,0,0,1
4332,4.979,126.508,61.9,1.1,1.9021075263969205,12,1,1990,15,28,15,0,1,0,0,0,0,0,0
4333,11.245,-86.172,27.0,1.12,2.028148247292285,2,7,2005,2,16,44,0,0,0,1,0,0,0,0
4334,-13.451,-112.167,10.0,1.25,1.88706964903238,15,4,2010,20,52,31,0,0,0,1,0,0,0,0
4335,46.42,153.28,33.0,1.022469952000009,1.9459101490553128,27,11,1977,8,36,5,0,0,0,1,0,0,0,0
4336,-21.672,169.835,10.0,1.08,2.0281482472922856,27,12,2003,22,38,2,0,0,1,0,0,0,0,1
4337,13.783,-90.687,69.1,1.3,1.8718021769015916,16,1,1991,6,4,55,0,1,0,0,0,0,0,0
4338,49.917,78.945,0.0,0.8,1.9600947840472696,3,4,1988,1,33,6,0,0,0,0,0,0,0,1
4339,12.213,143.847,20.0,1.022469952000009,1.9740810260220096,4,3,1970,3,30,35,0,1,0,0,0,1,0,0
4340,-17.513,-176.731,33.0,1.12,1.916922612182061,23,1,2000,9,57,2,0,0,0,1,0,0,0,0
4341,43.972,148.968,46.8,1.0,1.9315214116032136,1,3,1989,2,42,4,0,1,0,0,0,0,0,0
4342,41.486,144.195,55.0,1.022469952000009,1.8718021769015916,11,11,1975,8,56,34,0,0,0,0,0,0,0,1
4343,1.562,127.093,112.4,1.0,1.88706964903238,19,2,1991,13,16,30,0,1,0,0,0,0,0,0
4344,32.9986667,-115.5575,14.19,0.6999999999999997,1.916922612182061,16,10,1979,6,58,43,0,0,0,0,0,0,0,0
4345,7.23,126.641,31.3,1.1,1.916922612182061,15,5,1993,1,55,39,0,1,0,0,0,0,0,0
4346,-10.634,161.232,33.0,1.022469952000009,1.9021075263969205,23,10,1979,10,7,25,0,0,0,0,0,0,0,1
4347,-17.609,122.404,10.0,1.2,1.8718021769015916,13,10,1989,9,59,12,0,1,0,0,0,0,0,0
4348,-55.307,-29.311,33.0,0.9,1.88706964903238,4,11,1988,2,55,10,0,1,0,0,0,0,0,0
4349,20.608,144.885,112.4,1.1,1.9315214116032136,21,1,1987,11,26,37,0,1,0,0,0,0,0,0
4350,36.025,139.767,44.8,0.89,1.8718021769015916,21,12,1996,1,28,45,0,0,0,1,0,0,0,0
4351,52.967,171.366,33.1,1.022469952000009,1.9459101490553128,26,4,1970,14,20,31,0,1,0,0,0,1,0,0
4352,-14.097,-75.979,61.0,1.0,1.9740810260220096,27,6,1987,9,9,6,0,1,0,0,0,0,1,0
4353,-27.551,-63.274,112.4,1.022469952000009,1.8718021769015916,5,9,1979,13,56,18,0,0,0,0,0,0,0,1
4354,-22.057,-68.5076,112.4,1.3400000000000003,1.88706964903238,26,5,2015,10,32,3,0,0,0,0,1,0,0,1
4355,1.977,126.897,52.6,1.2,1.9315214116032136,21,11,1988,15,32,39,0,1,0,0,0,0,0,0
4356,40.652,-124.6925,28.737,0.6999999999999997,2.0149030205422647,10,1,2010,0,27,39,0,1,0,0,0,0,1,0
4357,7.601,124.388,11.1,1.1,1.9315214116032136,27,11,1984,23,34,1,0,1,0,0,0,0,0,0
4358,-6.518,154.999,44.0,1.0,2.0281482472922856,29,4,1996,14,40,41,0,0,0,1,0,0,0,0
4359,54.512,162.318,33.0,1.19,1.88706964903238,5,12,1997,11,37,9,0,0,0,0,0,0,0,1
4360,51.017,179.601,47.5,0.83,1.88706964903238,14,6,2005,11,49,3,0,0,0,1,0,0,0,0
4361,42.311,142.871,59.0,0.89,1.88706964903238,14,10,2010,13,58,56,0,0,0,1,0,0,0,0
4362,-5.851,146.596,43.3,1.0,1.9315214116032136,17,3,1989,13,38,40,0,1,0,0,0,0,0,0
4363,52.448,-169.381,33.0,1.1,2.0281482472922856,5,1,1987,12,11,56,0,1,0,0,0,0,0,0
4364,12.306,-87.576,86.1,1.2,1.8718021769015916,25,9,1992,14,15,39,0,1,0,0,0,0,0,0
4365,52.324,-168.696,27.1,1.022469952000009,1.88706964903238,24,10,1969,0,46,14,0,1,0,0,0,1,0,0
4366,36.306,101.772,25.0,1.022469952000009,1.88706964903238,22,12,1968,9,6,37,0,1,0,0,0,1,0,0
4367,-6.196,151.405,33.0,0.78,1.88706964903238,16,3,2002,20,50,2,0,0,0,1,0,0,0,0
4368,5.829,127.008,112.4,1.0,1.9459101490553128,13,5,1981,1,39,55,0,0,0,0,0,0,0,1
4369,-6.323,155.207,112.4,1.1,1.9600947840472696,16,9,1995,1,3,37,0,1,0,0,0,0,0,0
4370,-56.759,-25.147,13.0,0.97,1.9459101490553128,22,1,2012,5,53,42,0,0,0,0,1,0,0,1
4371,-10.964,163.726,33.0,1.0,1.8718021769015916,23,6,1985,14,3,53,0,0,0,0,0,0,0,1
4372,45.667,152.32,33.0,0.8,1.9315214116032136,8,4,1981,23,42,48,0,0,0,0,0,0,0,1
4373,-5.03,152.764,33.0,1.14,1.916922612182061,18,5,1999,6,16,10,0,0,0,1,0,0,0,0
4374,-59.232,158.902,15.0,1.022469952000009,2.0281482472922856,11,6,1970,16,46,34,0,1,0,0,0,1,0,0
4375,34.248,81.967,9.0,1.14,1.9600947840472696,5,5,2007,8,51,39,0,0,0,1,0,0,0,0
4376,-10.756,165.057,16.7,1.07,1.88706964903238,28,8,2006,14,24,8,0,0,0,1,0,0,0,0
4377,-46.196,166.13,30.4,1.05,1.9021075263969205,16,7,2009,22,18,23,0,0,0,1,0,0,0,0
4378,39.531,143.412,10.0,0.9,1.8718021769015916,29,10,1989,15,53,11,0,1,0,0,0,0,0,0
4379,-5.471,154.155,112.4,0.98,2.0014800002101243,17,10,2003,10,19,7,0,0,1,0,0,0,0,1
4380,11.407,-86.252,40.5,0.92,1.916922612182061,2,7,2005,4,11,4,0,0,0,1,0,0,0,0
4381,-6.338,131.575,33.0,0.9,1.9740810260220096,4,8,1994,22,15,38,0,1,0,0,0,0,0,0
4382,1.278,126.563,10.0,0.87,1.8718021769015916,27,1,2007,7,0,37,0,0,0,1,0,0,0,0
4383,-30.65,-178.162,27.1,1.1,1.916922612182061,28,5,1992,9,27,8,0,0,1,0,0,0,0,1
4384,54.8,-134.25,20.0,1.022469952000009,2.0281482472922856,28,6,2004,9,49,47,0,0,1,0,0,0,0,1
4385,-17.423,167.798,35.0,0.97,1.8718021769015916,12,8,2010,8,56,1,0,0,0,1,0,0,0,0
4386,-0.429,97.672,9.0,0.99,1.9021075263969205,3,10,2012,13,32,35,0,0,1,0,0,0,0,1
4387,58.797,-154.62,37.0,1.022469952000009,1.88706964903238,14,11,1974,4,48,55,1,0,0,0,0,0,0,1
4388,14.712,57.999,10.0,1.2,1.916922612182061,14,12,1985,18,13,32,0,1,0,0,0,0,0,0
4389,24.371,102.302,23.5,1.022469952000009,1.916922612182061,5,2,1970,3,40,3,0,1,0,0,0,1,0,0
4390,7.976,126.873,31.0,1.3400000000000003,1.8718021769015916,16,12,1989,10,24,45,0,1,0,0,0,0,0,0
4391,-22.431,-174.87,33.3,1.3,1.8718021769015916,10,9,1992,23,20,29,0,1,0,0,0,0,0,0
4392,22.918,120.795,21.0,0.88,1.9878743481543453,4,3,2010,0,18,51,0,0,0,1,0,0,0,0
4393,39.028,140.005,112.4,0.74,1.916922612182061,16,4,2008,19,19,36,0,0,0,1,0,0,0,1
4394,7.511,-36.93,10.0,1.05,1.9021075263969205,10,4,2006,6,26,13,0,0,0,1,0,0,0,0
4395,-0.854,-21.816,10.0,0.9,1.88706964903238,13,10,1983,13,6,38,0,0,0,0,0,0,0,1
4396,38.898,141.815,41.0,0.82,1.9878743481543453,23,7,2011,4,34,24,0,0,0,0,1,0,0,1
4397,-4.476,129.082,33.0,0.91,2.0149030205422647,19,2,1998,14,14,51,0,0,0,1,0,0,0,0
4398,-21.015,-178.69,112.4,0.9,1.9021075263969205,24,4,1994,2,41,31,0,1,0,0,0,0,0,0
4399,8.026,126.951,33.0,1.2,1.88706964903238,15,12,1989,19,26,0,0,0,0,0,0,0,0,1
4400,38.938,24.905,13.3,1.3,2.0149030205422647,27,12,1981,17,39,14,1,0,0,0,0,0,0,1
4401,-20.515,-178.355,112.4,0.9,1.88706964903238,16,9,1988,2,16,19,0,1,0,0,0,0,0,0
4402,37.306,-24.621,14.0,0.82,1.9878743481543453,5,4,2007,3,56,50,0,0,0,1,0,0,0,0
4403,36.77,141.924,17.0,0.77,1.8718021769015916,11,3,2011,8,52,23,0,0,0,0,0,0,0,1
4405,-17.73,65.867,10.0,1.07,1.916922612182061,18,12,2009,7,33,0,0,0,0,1,0,0,0,1
4406,-39.035,-74.911,28.4,1.0,1.8718021769015916,1,10,1992,8,18,52,0,1,0,0,0,0,0,0
4407,41.364,135.697,112.4,0.86,1.9315214116032136,16,9,2006,2,22,51,0,0,1,0,0,0,0,1
4408,-28.045,-178.124,33.0,0.9,1.88706964903238,4,7,1995,4,22,18,0,1,0,0,0,0,0,0
4409,16.113,-61.034,33.0,0.71,1.9021075263969205,5,1,2001,8,6,47,0,0,0,1,0,0,0,0
4410,42.31,-122.0,11.0,1.022469952000009,1.9459101490553128,21,9,1993,3,28,55,0,0,0,1,0,0,0,0
4411,-7.406,128.371,112.4,1.0,1.9021075263969205,30,9,1988,8,27,54,0,1,0,0,0,0,0,0
4412,-8.341,-74.142,112.4,1.022469952000009,2.0014800002101243,1,5,1966,16,22,57,0,1,0,0,0,1,0,0
4413,-16.249,-173.341,33.0,1.02,1.9021075263969205,30,3,1997,8,38,27,0,0,0,1,0,0,0,0
4414,-33.765,-70.054,110.8,0.87,1.9021075263969205,7,1,2003,0,54,52,0,0,0,1,0,0,0,0
4415,56.26,163.79,14.0,0.9,1.9878743481543453,2,8,2001,23,41,6,0,0,0,1,0,0,0,0
4416,29.443,129.388,33.0,1.2,1.916922612182061,2,10,2000,7,29,43,0,0,0,1,0,0,0,0
4417,-36.638,177.772,26.8,1.3,1.9021075263969205,28,12,1984,18,20,16,0,1,0,0,0,0,0,0
4418,54.285,-162.597,33.0,0.9,1.8718021769015916,21,6,1987,5,55,27,0,0,0,0,0,0,0,1
4419,-24.449,-177.227,112.4,1.0,1.9021075263969205,8,9,1990,18,51,45,0,1,0,0,0,0,0,0
4420,-1.602,-15.45,10.0,1.18,1.9315214116032136,29,11,2011,0,30,29,0,0,0,0,1,0,0,1
4421,51.309,-174.654,33.0,1.1,1.8718021769015916,13,1,1988,1,1,50,0,1,0,0,0,0,0,0
4422,29.937,68.778,20.2,1.022469952000009,1.9459101490553128,1,8,1966,19,9,56,0,1,0,0,0,1,0,0
4423,-22.951,171.812,48.0,1.022469952000009,1.88706964903238,21,2,1976,8,45,7,1,0,0,0,0,0,0,1
4424,-15.824,-172.798,33.0,1.0,1.88706964903238,5,5,1995,16,8,12,0,1,0,0,0,0,0,0
4425,43.666,147.804,35.0,1.022469952000009,1.88706964903238,11,8,1969,23,42,4,0,1,0,0,0,1,0,0
4426,-17.852,-178.662,112.4,0.9,1.9021075263969205,28,5,1988,16,27,24,0,1,0,0,0,0,0,0
4427,46.984,-66.656,10.1,1.022469952000009,1.9021075263969205,9,1,1982,12,53,52,0,0,0,0,0,0,0,1
4428,48.261,154.854,40.5,0.8,1.88706964903238,23,3,1991,20,38,50,0,1,0,0,0,0,0,0
4429,-2.18,99.823,25.0,0.84,1.9740810260220096,3,3,2008,2,37,27,0,0,0,1,0,0,0,0
4430,-4.65,129.716,112.4,1.022469952000009,1.88706964903238,11,9,1978,22,41,31,0,0,0,0,0,0,0,1
4431,-7.574,156.04,43.2,1.1,1.9021075263969205,9,2,1983,7,2,33,1,0,0,0,0,0,0,1
4432,-38.577,78.368,10.0,1.3,2.0149030205422647,16,11,1985,4,12,19,0,1,0,0,0,0,0,0
4433,6.548,123.222,112.4,1.3400000000000003,2.028148247292285,29,7,2010,7,31,56,0,0,0,1,0,0,0,1
4434,5.397,126.649,48.2,1.2,1.88706964903238,10,3,1983,11,58,22,1,0,0,0,0,0,0,1
4435,37.353,141.618,42.7,1.0,1.8718021769015916,16,11,1983,10,44,7,0,0,0,0,0,0,0,1
4436,-18.702,-173.686,65.4,0.89,1.88706964903238,16,4,2000,13,25,48,0,0,0,1,0,0,0,0
4437,-6.809,129.417,112.4,1.0,1.88706964903238,20,7,1982,15,56,35,0,0,0,0,0,0,0,1
4438,13.963,-90.959,90.8,1.1,1.8718021769015916,3,5,1994,3,56,49,0,1,0,0,0,0,0,0
4439,-38.032,-73.393,35.0,0.86,1.88706964903238,27,2,2010,7,33,31,0,0,0,0,0,0,0,1
4440,-10.852,162.132,33.0,1.022469952000009,1.9315214116032136,27,11,1978,23,50,21,1,0,0,0,0,0,0,1
4441,14.52,-92.653,35.0,1.022469952000009,2.0281482472922856,29,4,1970,14,1,35,0,1,0,0,0,1,0,0
4442,-1.716,122.456,33.0,1.33,1.9740810260220096,12,8,1999,5,45,0,0,0,0,1,0,0,0,0
4443,23.589,-63.923,10.0,0.8,1.916922612182061,29,7,2006,19,53,43,0,0,1,0,0,0,0,1
4444,-28.501,-63.096,112.4,1.0,2.0281482472922856,10,5,1994,6,36,28,0,0,1,0,0,0,0,1
4445,-25.12,-70.683,32.5,1.07,1.8718021769015916,18,12,1996,10,12,27,0,0,0,1,0,0,0,0
4446,-19.86,-68.842,94.2,0.91,1.916922612182061,5,4,2010,22,36,57,0,0,0,1,0,0,0,0
4447,-6.995,146.991,18.8,1.2,1.8718021769015916,11,2,1987,1,14,41,0,1,0,0,0,0,0,0
4448,11.736,57.706,10.0,1.022469952000009,1.9740810260220096,20,4,1980,2,37,49,1,0,0,0,0,0,0,1
4449,-20.237,169.373,65.7,1.1,1.9459101490553128,27,6,1988,6,7,51,0,1,0,0,0,0,0,0
4450,16.558,-98.358,33.8,1.1,2.0281482472922856,7,6,1982,10,59,40,1,0,0,0,0,0,0,1
4451,33.02,-115.58,5.0,1.022469952000009,1.88706964903238,16,10,1979,6,58,43,0,0,0,1,0,0,0,0
4452,-15.243,-172.437,33.0,0.91,1.8718021769015916,30,11,2002,21,50,39,0,0,0,1,0,0,0,0
4453,-14.49,167.827,33.0,0.96,1.9315214116032136,27,11,2002,16,43,18,0,0,0,1,0,0,0,0
4454,-5.203,153.232,40.0,1.022469952000009,2.0149030205422647,14,7,1971,18,27,47,0,1,0,0,0,1,0,0
4455,34.733,73.1,8.0,0.98,2.0014800002101243,8,10,2005,10,46,29,0,0,0,1,0,0,0,0
4456,-18.343,-175.583,112.4,0.75,1.88706964903238,13,7,2000,17,41,54,0,0,0,1,0,0,0,0
4457,24.332,94.669,95.0,0.83,1.9315214116032136,3,9,2009,19,51,7,0,0,0,1,0,0,0,0
4458,13.673,120.815,112.4,1.0,1.8718021769015916,16,3,1989,13,33,37,0,1,0,0,0,0,0,0
4459,-27.042,-176.372,33.0,0.9,1.8718021769015916,5,12,1986,9,1,52,0,1,0,0,0,0,0,0
4460,37.197,142.664,9.0,0.86,1.9459101490553128,10,10,2006,23,58,4,0,0,1,0,0,0,0,1
4461,-27.383,-71.782,33.0,0.8,1.9600947840472696,28,1,1982,14,26,16,0,0,0,0,0,0,0,1
4462,1.562,127.358,112.4,0.76,1.916922612182061,9,11,2003,19,23,29,0,0,1,0,0,0,0,1
4463,30.317,138.702,112.4,1.022469952000009,1.88706964903238,12,4,1965,20,41,17,0,1,0,0,0,1,0,0
4464,22.288,121.55,38.0,1.022469952000009,1.9315214116032136,14,2,1973,0,49,16,0,0,0,0,0,0,0,1
4465,38.212,135.012,112.4,0.7,1.9740810260220096,31,3,1995,14,1,40,0,1,0,0,0,0,0,0
4466,-31.852,-111.2436,10.0,0.98,1.9459101490553128,1,11,2014,10,59,55,0,0,0,0,1,0,0,1
4467,-4.714,103.061,56.0,1.0,1.9315214116032136,14,6,1982,16,41,4,0,0,0,0,0,0,0,1
4468,-15.538,-173.09,33.0,1.022469952000009,1.88706964903238,27,7,1973,19,26,42,1,0,0,0,0,0,0,1
4469,39.417,33.212,10.0,1.03,1.9021075263969205,20,12,2007,9,48,30,0,0,0,1,0,0,0,0
4470,-33.457,-109.346,10.0,0.77,1.9021075263969205,2,12,1998,7,11,4,0,0,0,1,0,0,0,0
4471,-2.078,120.462,38.0,1.022469952000009,1.9740810260220096,7,6,1968,21,30,55,0,1,0,0,0,1,0,0
4472,-6.171,152.045,33.0,1.2,1.9600947840472696,6,12,1981,12,50,49,1,0,0,0,0,0,0,1
4473,-9.219,111.962,33.0,1.3,1.88706964903238,31,10,1989,18,44,21,0,1,0,0,0,0,0,0
4474,-1.33,137.911,28.5,0.9,1.8718021769015916,21,7,1995,13,27,26,0,1,0,0,0,0,0,0
4475,-65.346,178.521,10.0,1.3400000000000003,1.88706964903238,9,6,1992,2,46,58,0,1,0,0,0,0,0,0
4476,-0.066,124.672,25.0,0.99,1.9878743481543453,21,12,2005,7,9,5,0,0,0,1,0,0,0,0
4477,43.999,147.853,35.0,1.022469952000009,1.9600947840472696,13,8,1969,8,31,34,0,1,0,0,0,1,0,0
4478,-18.311,168.218,28.0,1.07,2.0281482472922856,20,8,2011,18,19,24,0,0,0,0,1,0,0,1
4479,-21.99,170.139,42.3,1.1,1.9740810260220096,5,11,1988,12,15,51,0,1,0,0,0,0,0,0
4480,23.417,64.499,13.0,1.23,1.916922612182061,25,12,2008,22,40,24,0,0,0,1,0,0,0,1
4481,29.801,-67.4,20.0,1.022469952000009,1.9600947840472696,24,3,1978,0,42,36,0,0,0,0,0,0,0,1
4482,3.018,-31.819,10.0,1.26,1.8718021769015916,7,3,2007,23,1,25,0,0,0,1,0,0,0,0
4483,35.916,22.491,65.0,1.1,1.9315214116032136,21,11,1992,5,7,22,0,0,1,0,0,0,0,1
4484,51.486,-179.972,56.7,1.022469952000009,1.916922612182061,22,6,1969,10,45,26,0,1,0,0,0,1,0,0
4485,-27.06,-176.08,33.0,1.022469952000009,1.8718021769015916,23,3,1988,13,43,42,0,0,0,1,0,0,0,0
4486,-23.068,-179.588,112.4,1.022469952000009,1.88706964903238,17,6,1978,23,12,11,0,0,0,0,0,0,0,1
4487,17.717,147.629,25.0,1.022469952000009,2.028148247292285,1,9,1970,5,11,15,0,1,0,0,0,1,0,0
4488,-16.971,-177.057,9.9,0.82,1.8718021769015916,29,7,2013,8,12,27,0,0,0,1,0,0,0,0
4489,52.4977,-169.7473,35.0,1.28,1.88706964903238,27,7,2015,7,41,5,0,0,0,0,0,0,0,1
4490,-30.517,-71.862,33.0,1.24,1.9878743481543453,27,7,1997,5,21,29,0,0,0,1,0,0,0,0
4491,-16.912,167.031,10.0,1.3400000000000003,1.8718021769015916,24,3,2008,7,2,35,0,0,0,1,0,0,0,0
4492,43.648,82.437,28.0,0.78,1.88706964903238,1,11,2011,0,21,28,0,0,0,0,1,0,0,1
4493,-6.446,150.344,26.3,1.0,1.916922612182061,28,12,1991,3,40,32,0,1,0,0,0,0,0,0
4494,-54.6136,158.7126,10.0,0.81,1.9600947840472696,8,9,2016,21,46,20,0,0,0,0,1,0,0,1
4495,-15.506,166.639,10.0,1.022469952000009,2.028148247292285,30,12,1973,16,39,30,1,0,0,0,0,0,0,1
4496,11.373,-87.312,33.0,1.16,1.88706964903238,4,8,2002,0,21,43,0,0,0,1,0,0,0,0
4497,-19.136,168.995,112.4,0.94,1.88706964903238,30,5,2002,14,41,40,0,0,1,0,0,0,0,1
4498,52.956,159.972,33.7,1.0,2.0149030205422647,6,10,1987,20,11,35,0,1,0,0,0,0,1,0
4499,43.995,147.627,82.0,1.2,1.8718021769015916,14,3,1986,8,42,15,0,1,0,0,0,0,0,0
4500,-41.715,80.134,10.0,1.34,2.0149030205422647,20,8,1997,13,51,17,0,0,1,0,0,0,0,1
4501,27.585,56.503,33.0,1.022469952000009,1.8718021769015916,28,11,1980,21,15,30,0,0,0,0,0,0,0,1
4502,-60.712,153.578,10.0,1.18,1.9021075263969205,14,4,2004,8,10,9,0,0,1,0,0,0,0,1
4503,-18.361,168.047,54.2,1.2,1.8718021769015916,11,12,1983,13,2,53,0,0,0,0,0,0,0,1
4504,44.318,149.064,48.0,1.022469952000009,1.9315214116032136,23,3,1978,8,14,32,1,0,0,0,0,0,0,1
4505,-4.044,-104.034,10.0,1.0,1.88706964903238,16,9,1995,22,49,14,0,1,0,0,0,0,0,0
4506,27.575,33.895,10.0,1.022469952000009,2.028148247292285,31,3,1969,7,15,52,0,1,0,0,0,1,0,0
4507,10.331,124.99,56.8,1.03,1.8718021769015916,11,2,1998,13,14,46,0,0,0,1,0,0,0,0
4508,-36.499,-98.158,10.0,1.0,1.9878743481543453,12,11,1985,3,34,18,0,1,0,0,0,0,0,0
4509,-10.4012,165.1409,11.0,1.09,2.0281482472922856,18,7,2015,2,27,34,0,0,0,0,1,0,0,1
4510,10.383,126.266,41.3,1.1,1.88706964903238,14,6,1987,5,26,3,1,0,0,0,0,0,0,1
4511,-15.679,-172.96,33.0,1.1,1.9459101490553128,25,4,1993,0,7,9,0,1,0,0,0,0,0,0
4512,-19.467,-173.278,33.0,1.3,1.9021075263969205,16,12,1990,20,28,51,0,1,0,0,0,0,0,0
4513,2.078,126.682,49.2,0.98,1.88706964903238,2,4,2003,5,37,3,0,0,0,1,0,0,0,0
